A70,Ornithosis (psittacosis),infant,child,adult,elderly,male,female,mozambique,africa,asia,exposure to bird droppings [a],headache [c],myalgia [c],pneumonia [c],bradycardia [c],hepatomegaly [c],splenomegaly [c],malaise [c],pharyngitis [c],lymphadenopathy [c],nonproductive cough [c],infiltrates on CXR [c],photophobia [i],tinnitus [i],ataxia [i],deafness [i],anorexia [i],abdominal pain [i],vomiting [i],diarrhea [i],constipation [i],hemoptysis [i],epistaxis [i],rales on lung exam [c],positive chlamydia serology [d],negative chlamydia serology [h],,,,,,,,,,,,,,,,,,,,,,,,,,,
M86,Osteomyelitis,infant,child,adult,elderly,male,female,mozambique,africa,asia,limb pain [c],gait disturbance [c],fever [i],history of cellulitis [c],malaise [i],night sweats [i],positive cultures from bone [d],ESR >70 [d],lytic lesions on bone films [d],osteomyelitis on MRI [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"H65, H66",Otitis media,infant,child,adult [h],elderly [h],male,female,mozambique,africa,asia,ear pain [c],night restlessness [c],fever [i],cloudy effusion behind TM [a],bulging TM [a],decreased movement with pneumatic otoscopy [2.04],abnormal tympanometry (cooperative child) [6.18],abnormal tympanometry (uncooperative child) [1.15],ear pain worse with movement of outer ear [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J12.2,Parainfluenza virus infection,infant [c],child [c],adult [h],elderly [h],male,female,mozambique,africa,asia,flu-like illness [c],otitis media [c],croup [c],barking cough [c],pneumonia [r],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08.3,Parvovirus B19 infection,infant,child [c],adult [g],elderly [g],male,female,mozambique,africa,asia,red cheeks [c],lacey rash on extremities [c],rash on extremities [c],fever [c],arthralgia [p],arthritis [p],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B85,Pediculosis,infant,child,adult,elderly,male,female,mozambique,africa,asia,poor hygiene [c],pruritus [i],nits on skin or clothes [c],lice on skin or clothes [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B83.8,Pentastomiasis - Linguatula,infant,child,adult,elderly,male,female,mozambique,africa,asia,itchy throat [c],sore throat [c],ear pain [c],itchy ear [c],lacrimation [c],cough [c],hemoptysis [c],rhinorrhea [c],hoarseness [c],ingestion of liver [c],positive worm larvae in nasal discharge [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I30,Pericarditis - bacterial,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [c],chest pain [c],dyspnea [c],venous distention [c],enlarged cardiac shadow on CXR [c],pneumonia [p],myocarditis [c],pleuritis [c],pericardial effusion on echo [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Perinephric abscess,infant,child,adult [c],elderly,male,female [c],mozambique,africa,asia,fever [c],leukocytosis [c],flank pain [c],CVA tenderness [c],diabetic [c],history of UTI [p],current UTI [p],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Perirectal abscess,infant,child,adult,elderly,male,female,mozambique,africa,asia,pain in rectal area [c],edema in rectal area [c],fluctuance in rectal area [c],fever [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K65,Peritonitis - bacterial,infant,child,adult,elderly,male,female,mozambique,africa,asia,abdominal pain [c],tenderness on abdominal exam [c],vomiting [c],decreased bowel sounds [c],absent bowel sounds [c],abdominal guarding [p],rebound tenderness on abdominal exam [p],diarrhea [p],ascites [p],history of liver disease [c],fever [c],chills [c],hypotension [p],positive culture of peritoneal fluid [d],elevated cell count in ascitic fluid [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A37,Pertussis,infant [c],child [c],adult,elderly,male,female,mozambique,africa,asia,runny nose [c],cough [c],coughing fits [c],pneumonia [p],lymphocytosis [e],epistaxis [p],subconjunctival hemorrhage [p],seizure in infant [c],inspiratory whooping [c],vomiting after coughing [c],positive bordetella nasal culture [d],negative bordatella nasal culture [h],positive bordetella PCR [d],negative bordatella PCR [h],pneumonia [p],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"J36, J39.0, J39.1",Pharyngeal & cervical space infection,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [c],painful swelling of tongue [c],displacement of tongue [c],dysphagia [p],dyspnea [p],positive smear of oral drainage [d],positive culture of oral drainage [d],jugular phlebitis [p],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"J36, J39.0, J39.1",Lemmiere's syndrome,infant,child [c],adult [c],elderly,male,female,mozambique,africa,asia,fever [c],painful swelling of tongue [c],displacement of tongue [c],dysphagia [p],dyspnea [p],positive fusobacterium smear of oral drainage [d],positive fusobacterium culture [d],jugular phlebitis [p],submandibular edema [c],tenderness over sternocleidomastoid [c],abscesses in multiple sites [c],elevated bilirubin [e],thrombocytopenia [e],elevated fibrin split products [e],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"J02, J03",Pharyngitis - bacterial,infant,child,adult,elderly,male,female,mozambique,africa,asia,pharyngitis [c],sore throat [c],erythema in oropharynx [c],fever [c],dysphagia [c],pharyngitis with purulent exudate [c],cervical lymphadenopathy [c],positive group A strep throat swab [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pityriasis rosea,infant,child,adult,elderly,male,female,mozambique,africa,asia,oval macules or papules [c],round macules or papules [c],pruritic macules [c],pruritic papules [c],fine desquamation [c],fever [h],lymphadenopathy [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20,Plague,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [c],chills [c],myalgia [c],pharyngitis without exudate [c],headache [c],regional lymphadenopathy [c],tender lymphadenopathy [c],nausea [p],vomiting [p],diarrhea [p],hematemesis [p],hematochezia [p],cough [p],hemoptysis [p],dyspnea [p],meningismus [p],tachycardia [c],tachypnea [c],hypotension [c],inguinal buboes [c],axillary buboes [i],cervical buboes [r],epitrochlear buboes [r],acral cyanosis [p],ecchymosis [p],petechiae [p],digital gangrene [p],thrombocytopenia [e],elevated fibrin split products [e],positive yersinia culture [d],negative yersinia culture [h],positive yersinia DFA of pus [d],negative yersinia DFA of pus [h],positive yersinia PCR [d],negative yersinia PCR [h],> 4 fold change in passive hemagglutination test [d],headache [p],rales on lung exam [c],dullness to percussion on lung exam [c],chest pain [c],productive cough [c],,,,,,,,,,,,
A04.8,Plesiomonas infection,infant,child,adult,elderly,male,female,mozambique,africa,asia,diarrhea [a],bloody diarrhea [c],mucus diarrhea [c],watery diarrhea [c],abdominal pain [c],fever [c],vomiting [c],ingestion of shellfish [e],fecal leukocytes [e],positive plesiomonas stool culture [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B33.0,Pleurodynia,infant,child,adult,elderly,male,female,mozambique,africa,asia,sore throat [c],pleuritic chest pain [c],chest pain in waves [c],chest pain reproducible on palpation [c],abdominal pain [r],leukocytosis [h],positive coxsackievirus serology [d],negative coxsackievirus serology [h],positive coxsackievirus NAAT [d],negative coxsackievirus NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B59,Pneumocystis pneumonia,infant,child,adult,elderly,male,female,mozambique,africa,asia,history of HIV [c],history of AIDS [c],immunocompromised pt [c],dyspnea [c],hypoxia [c],fever [c],nonproductive cough [c],cough [c],bilateral diffuse infiltrates on CXR [e],unilateral infiltrates on CXR [e],hilar lymphadenopathy on CXR [e],nodules on CXR [e],cavitary lesions on CXR [c],pleural effusion on CXR [c],rales on lung exam [i],tachycardia [c],tachypnea [c],hemoptysis [r],chest pain [r],positive P. jiroveci in induced sputum [d],positive P. jiroveci NAAT [d],negative P. jiroveci NAAT [h],positive P. jiroveci serology [d],negative P. jiroveci serology [g],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"J13-J18, J85, J86",Pneumonia - bacterial,infant,child,adult,elderly,male,female,mozambique,africa,asia,egophony [5.3],dullness to percussion [3.3],bronchial breath sounds [3.3],decreased breath sounds [2.4],rales [2.2],pneumonia rule 4-5 [2.9],pneumonia rule 0-1 [0.3],fever [2.9],cough [c],flu like symptoms [c],dyspnea [c],consolidation on CXR [c],rigors [c],pleuritic chest pain [c],hemoptysis [c],leukocytosis [e],productive cough [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A80,Poliomyelitis,infant,child,adult,elderly,male,female,mozambique,africa,asia,sore throat [c],headache [c],vomiting [c],myalgia [c],asymmetric flaccid paralysis [r],meningismus [r],decreased tendon reflexes [e],absent tendon reflexes [e],flu-like illness [c],nuchal rigidity [c],positive polio stool viral culture [d],positive polio viral culture [d],positive polio NAAT [d],negative polio NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B99,Protothecosis and chlorellosis,infant,child,adult,elderly,male,female,mozambique,africa,asia,dermal papules [c],plaques [c],papules [c],eczematous lesions [c],ulcerated skin lesions [c],olecranon bursitis [c],immunosuppressed pt [c],immunocompromised pt [c],skin trauma [c],tenosynovitis [i],positive fungal culture [d],visualization of fungus on skin biopsy [d],positive algal NAAT [d],negative algal NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08.0,Pseudocowpox,infant,child,adult,elderly,male,female,mozambique,africa,asia,red-to-blue dermal nodule on hand [a],lymphadenopathy [p],umbilicated nodule on hand [a],contact with cattle [c],positive poxvirus NAAT [d],negative poxvirus NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Impetigo,infant,child [c],adult,elderly,male,female,mozambique,africa,asia,skin lesions with honey-colored crust [a],"tense, clear skin bullae [c]",punched-out ulcers on lower extremities [c],poor hygiene [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Folliculitis,infant,child,adult,elderly,male,female,mozambique,africa,asia,sebaceous cysts [c],cysts in axillae [c],acne [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M60.0,Pyomyositis,infant,child,adult,elderly,male,female,mozambique,africa,asia,lower limb pain [c],lower limb edema [c],woody induration of lower limb [c],truncal pain [c],truncal edema [c],woody induration of trunk [c],lymphadenopathy [r],leukocytosis [c],history of trauma [p],history of HIV [c],fever [c],muscle tenderness [c],muscle swelling [c],lymphadenitis [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A78,Q-fever,infant,child,adult,elderly,male,female,mozambique,africa,asia,headache [c],myalgia [c],cough [c],hepatospelnomegaly [p],elevated CRP [e],leukocytosis [i],thrombocytosis [i],contact with farm [c],contact with farm animals [c],proximity to farm [c],proximity to farm animals [c],pneumonitis [p],fatigue [c],pericarditis [r],myocarditis [r],optic neuritis [r],uveitis [r],cholecystitis [r],positive coxiella serology [d],negative coxiella serology [h],positive coxiella NAAT [d],negative coxiella NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A82,Rabies,infant,child,adult,elderly,male,female,mozambique,africa,asia,animal bite [a],agitation [c],confusion [c],seizures [c],painful spasms of respiratory muscles [c],progressive paralysis [c],coma [c],hyperactivity [c],animal scratch [a],positive rabies direct fluorescent antigen on skin or corneal smear [d],rabies-neutralizing antibody detected in CSF (unvaccinated person) [d],positive rabies PCR [d],negative rabies PCR [h],fever [c],hydrophobia [c],aerophobia [c],bizzare behavior [c],inspiratory spasms [c],flaccid paralysis [c],fasciculation [c],dog bite [a],dog scratch [a],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A25.0,Rat bite fever - spirillary,infant,child,adult,elderly,male,female,mozambique,africa,asia,tender lymphadenopathy [c],fever [c],rigors [c],maculopapular rash on chest and arms [c],hyperreflexia [c],arthralgia [r],myalgia [c],hyperesthesia [c],rat bite [a],mouse bite [a],cat bite [a],chancre at bite site [c],regular relapsing fever [c],positive spirochete on darkfield microscopy [d],arthritis [r],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A25.1,Rat bite fever - streptobacillary,infant,child,adult,elderly,male,female,mozambique,africa,asia,tender lymphadenopathy [c],fever [c],rigors [c],maculopapular rash on chest and arms [c],hyperreflexia [c],arthralgia [c],myalgia [c],hyperesthesia [c],rat bite [a],mouse bite [a],cat bite [a],prompt healing of bite site [c],intermittent relapsing fever [c],macular rash on hands and feet [c],pustular rash on hands and feet [c],petechial rash on hands and feet [c],positive spirochete on darkfield microscopy [d],muscle tenderness [c],arthritis [c],migratory arthralgia [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A68,Relapsing fever,infant,child,adult,elderly,male,female,mozambique,africa,asia,headache [c],myalgia [c],hepatosplenomegaly [c],rash on trunk [c],fever [c],relapsing fever [c],conjunctivitis [c],petechiae [c],abdominal pain [c],abdominal tenderness [c],hepatomegaly [c],splenomegaly [c],rigors [c],photophobia [c],meningismus [c],cough [c],pulmonary rales [p],nuchal rigidity [p],lymphadenopathy [p],jaundice [p],ARDS [p],visual disturbance [i],iritis [p],arrhythmia [i],coma [i],cranial nerve palsy [i],hemiplegia [i],meningitis [i],seizures [i],positive borellia spirochetes on thick blood smear [d],positive borellia spirochetes on thin blood smear [d],positive borellia culture [d],,,,,,,,,,,,,,,,,,,,,
"B97.4, J12.1",Respiratory syncytial virus infection,infant [a],child [c],adult [r],elderly [i],male,female,mozambique,africa,asia,fever [c],history of fever [c],cough [c],paroxysmal cough [c],inspiratory whooping [h],laryngitis [h],hoarseness [h],dyspnea [c],tachypnea [c],intercostal retraction [c],crackles on lung exam [p],wheezing on lung exam [p],hypoxemia [c],cyanosis [r],thrombocytosis [e],otitis media [c],encephalopathy [i],seizures [i],flu-like illness [c],pneumonia [c],chronic cough [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"B34.2, J12.8",Respiratory viruses - Human Metapneumovirus,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [c],otits media [c],wheezing on lung exam [c],rhonchi on lung exam [c],crackles on lung exam [c],pulmonary infiltrates on CXR [c],apnea in infant [p],seizure in infant [c],positive metapneumovirus NAAT [d],negative metapneumovirus NAAT [h],cough [p],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"B34.2, J12.8",Respiratory viruses - New Haven coronavirus,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [c],cough [c],rhinorrhea [c],tachypnea [p],hypoxia [p],pulmonary infiltrates on CXR [p],barking cough [c],positive coronavirus NAAT [d],negative coronavirus NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"B34.2, J12.8",Respiratory viruses - Coronavirus,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [c],rhinitis [c],pharyngitis [c],laryngitis [c],otitis media [c],bronchitis [c],pneumonia [c],gastroenteritis [c],seizures [c],positive coronavirus NAAT [d],negative coronavirus NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"B34.2, J12.8",Respiratory viruses - Human Bocavirus,infant,child,adult,elderly,male,female,mozambique,africa,asia,pneumonia [c],fever [c],cough [c],rhinorrhea [c],conjunctivitis [c],wheezing [c],dyspnea [c],pleural effusion on CXR [c],hypoxia [e],neutrophilia [e],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G93.7,Reye's syndrome,infant [c],child [c],adult [r],elderly [r],male,female,mozambique,africa,asia,vomiting [c],encephalopathy [c],fever [n],jaundice [n],hepatomegaly [p],lethargy [c],restlessness [c],irritability [c],combativeness [c],disorientation [c],delirium [c],tachycardia [c],tachypnea [c],sluggish pupillary reflex [c],hyperreflexia [c],positive Babinski sign [c],diarrhea [c],coma [c],decorticate posturing [c],fixed and dilated pupils [c],seizures [c],flaccid paralysis [c],absent tendon reflexes [c],aspirin ingestion in child [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I00, I01, I02",Rheumatic fever,infant,child,adult,elderly,male,female,mozambique,africa,asia,carditis [c],polyarthritis [c],arthritis [c],chorea [c],subcutaneous nodules [c],erythema marginatum [c],leukocytosis [e],recent history of pharyngitis [c],arthrlagia [c],fever [c],elevated ESR [e],elevated CRP [e],prolonged PR interval on EKG [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J31.0,Rhinoscleroma and ozena,infant,child,adult,elderly,male,female,mozambique,africa,asia,fetid nasal discharge [c],fetid pharyngeal discharge [p],crusting grandulomatous mass in nose [c],rhinorrhea [c],painless intranasal mass [c],painless sinus mass [p],painless ear mass [p],foul-smelling thick dry nasal crusts [c],positive klebsiella culture of nasal discharge [d],gram negative bacilli on gram stain of nasal discharge [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A92.8,Rhodococcus equi infection,infant,child,adult,elderly,male,female,mozambique,africa,asia,pleuropulmonary infection [c],immunocompromised pt [c],history of HIV [p],history of AIDS [c],immunosuppressed pt [c],contact with farm [p],contact with farm animals [p],positive rhodococcus culture [d],gram positive coccobacillus on gram stain [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A79.1,Rickettsialpox,infant,child,adult,elderly,male,female,mozambique,africa,asia,dermal eschar [c],fever [c],headache [c],myalgia [c],cough [c],photophobia [c],painless papular rash [c],painless vesicular rash [c],chills [c],back pain [p],nontender lymphadenopathy [c],negative Weil Felix reaction [d],positive Weil Felix reaction [h],positive rickettsia serology [d],negative rickettsia serology [h],positive rickettsia NAAT [d],negative rickettsia NAAT [h],acute hepatitis [i],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A92.4,Rift Valley fever,infant,child,adult,elderly,male,female,mozambique,africa,asia,flu-like illness [c],fever [c],headache [c],myalgia [p],back pain [c],large-joint arthralgia [c],arthralgia [p],abdominal pain [c],jaundice [c],RUQ pain [c],delirium [c],nuchal rigidity [p],photophobia [p],retinitis [i],ocular edema [i],optic atrophy [i],retinal hemorrhage [i],encephalitis [r],renal dysfunction [p],positive bunyavirus serology [d],negative bunyavirus serology [h],positive phlebovirus serology [d],negative phlebovirus serology [h],positive bunyavirus NAAT [d],negative bunyavirus NAAT [h],positive phlebovirus NAAT [d],negative phlebovirus NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,
B08.2,Roseola or human herpesvirus 6,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [c],pink rash [c],maculopapular rash on trunk spreading to neck and extrem [e],erythematous rash on trunk spreading to neck and extrem [e],nonpruritic skin lesions [c],pruritic lesions [h],seizure in infant [i],bulging fontanelle [c],erythematous papules on soft palate and uvula [c],splenomegaly [c],meningitis [c],encephalitis [p],encephalopathy [p],arthropathy [r],uveitis [c],conjunctival injection [c],positive HHV6 NAAT [d],negative HHV6 NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A08.0,Rotavirus infection,infant [c],child [c],adult [r],elderly [r],male,female,mozambique,africa,asia,fever [c],vomiting [c],diarrhea [c],watery diarrhea [a],bloody stools [h],mucus stools [h],fecal leukocytes [r],positive rotavirus stool assay [d],negative rotavirus stool assay [h],positive rotavirus serology [d],negative rotavirus serology [h],positive rotavirus NAAT [d],negative rotavirus NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B06,Rubella,infant,child,adult,elderly,male,female,mozambique,africa,asia,runny nose [c],headache [c],post auricular lymphadenopathy [c],arthralgia [p],arthritis [p],thrombocytopenia [e],encephalitis [p],maculopapular rash [a],conjunctivitis [a],positive rubella serology [d],negative rubella serology [h],positive rubella NAAT [d],negative rubella NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B06,Rubella - congential,infant,child [n],adult [n],elderly [n],male,female,mozambique,africa,asia,cataracts [p],glaucoma [p],pigmentary retinopathy [p],congential heart disease [c],patent ductus arteriosus [c],pulmonary artery stenosis [c],hearing loss [p],purpura [i],splenomegaly [i],jaundice [p],microcephaly [i],duodenal stenosis [p],mental retardation [p],low birth weight [i],hepatomegaly [i],hepatosplenomegaly [i],positive rubella serology [d],negative rubella serology [h],positive rubella NAAT [d],negative rubella NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A02,Salmonellosis,infant,child [c],adult,elderly,male,female,mozambique,africa,asia,diarrhea [c],abdominal pain [c],abdominal cramps [c],fever [c],vomiting [c],malaise [c],nausea [c],loose stools [c],bloody stools [r],tenesmus [r],positive salmonella stool culture [d],negative salmonella stool culture [h],gram negative bacillus on stool gram stain [d],arthritis [i],osteomyelitis [r],meningitis [r],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A07.8,Sarcocystosis,infant,child,adult,elderly,male,female,mozambique,africa,asia,ingestion of beef [c],ingestion of pork [c],diarrhea [c],abdominal pain [c],muscle pain [p],eosinophilia [p],vomiting [c],positive sarcocystis cysts in stool [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B86,Scabies,infant,child,adult,elderly,male,female,mozambique,africa,asia,pruritic papules [a],pruritic vesicles [a],pruritus in interdigital webs [c],pruritus on wrists [c],pruritus on elbows [c],pruritus in axillae [c],pruritus in perineal region [c],pruritus on penis [c],pruritus worse at night [c],mites present in skin scrapings [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A38,Scarlet fever,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [c],pharyngitis with exudate [c],pharyngitis [c],rash on trunk [c],pruritic rash [p],facial flushing [a],pallor around the mouth [a],tachycardia [c],tender lymphadenopathy [c],palatal petechiae [c],rash along skin folds [c],desquamation [a],white strawberry tongue [c],red strawberry tongue [c],positive strep A swab [d],negative strep A swab [g],sandpaper-like rash [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B65.0,Schistosomiasis - haematobium (acute),infant,child [c],adult,elderly,male,female,mozambique,africa,asia,pruritic papular rash [c],fever [c],eosinophilia [e],chills [c],diaphoresis [c],headache [c],cough [c],hepatosplenomegaly [p],hepatomegaly [c],splenomegaly [p],lymphadenopathy [c],myocarditis [r],schistosomiasis ova in urine [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B65.0,Schistosomiasis - haematobium (chronic),infant,child [c],adult,elderly,male,female,mozambique,africa,asia,hematuria [a],blood in UA [a],ureteral obstruction [c],UTI [c],sandy patches in genital mucosa [c],dysuria [c],proctitis [p],schistosomiasis ova in urine [d],signs and symptoms of right ventricular congestion [r],delirium [r],coma [r],seizures [r],dysphasia [r],visual impairment [r],ataxia [r],encephalopathy [r],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B65.1,Schistosomiasis - mansoni (acute),infant,child,adult,elderly,male,female,mozambique,africa,asia,pruritic papular rash [c],fever [c],eosinophilia [e],chills [c],diaphoresis [c],headache [c],cough [c],hepatosplenomegaly [p],hepatomegaly [c],splenomegaly [p],lymphadenopathy [c],schistosomiasis ova in stool [d],positive schistosoma immunoblot test [d],negative schistosoma immunoblot test [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B65.1,Schistosomiasis - mansoni (chronic),infant,child,adult,elderly,male,female,mozambique,africa,asia,bloody stool [c],bloody diarrhea [c],abdominal pain [c],hepatospelnomegaly [c],hepatomegaly [c],splenomegaly [c],anemia [e],eosinophilia [e],normal LFTs [e],ascites [p],jaundice [p],schistosomiasis ova in stool [d],positive schistosoma immunoblot test [d],negative schistosoma immunoblot test [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Septic arthritis,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [c],single joint edema [c],single joint erythema [c],single joint tenderness [c],> 50000 leukocytes per cu mm in joint fluid [d],turbid joint fluid [d],low viscosity joint fluid [d],malaise [c],decreased joint range of motion [c],positive bacterial culture of joint fluid [a],bacteria on gram stain of joint fluid [p],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A40, A41",Septicemia - bacterial,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [a],rigors [c],leukocytosis [a],tachypnea [p],mental status changes [c],hypotension [a],metabolic acidosis [c],tachycardia [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A03,Shigellosis,infant,child,adult,elderly,male,female,mozambique,africa,asia,transient fever [p],fever [p],diarrhea [p],bloody diarrhea [p],dysentery [p],seizures [p],mucous diarrhea [p],abdominal cramps [p],tenesmus [p],rectal prolapse [i],hemorrhagic lesions in distal colon on endoscopy [c],focal ulcers in colon on endoscopy [c],headache [c],fecal leukocytes [e],positive shigella stool culture [d],negative shigella stool culture [h],dilated colon [r],perforated colon [r],hyponatremia [e],hypoglycemia [e],encephalopathy [r],mental status changes [r],meningitis [r],pneumonia [r],rose spots [r],vaginitis [r],keratoconjunctivitis [r],,,,,,,,,,,,,,,,,,,,,,,,,,
"H70, J01",Sinusitis,infant,child,adult,elderly,male,female,mozambique,africa,asia,sneezing [c],runny nose [c],nasal obstruction [c],facial pressure [c],facial pain [c],headache [c],fever [c],sinus tenderness [c],decreased sense of smell [p],cough [p],recent URI [c],positive bacterial culture of nasal discharge [d],negative bacterial culture of nasal discharge [h],lethargy [p],orbital cellulitis [r],orbital abscess [r],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sparganosis,infant,child,adult,elderly,male,female,mozambique,africa,asia,painful nodules in chest [c],pruritic nodules in chest [c],painful nodules in abdominal wall [c],pruritic nodules in abdominal wall [c],painful nodules in scrotum [c],pruritic nodules in scrotum [c],painful nodules in extremities [c],pruritic nodules in extremities [c],lumbar radiculopathy [p],painful nodules around orbit [p],pruritic nodules around orbit [p],bleeding from nodules [p],ingestion of reptile meat [p],ingestion of amphibian meat [p],identification of spirometra parasite in tissue sample [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B42,Sporotrichosis - cutaneous,infant,child,adult,elderly,male,female,mozambique,africa,asia,painless erythematous papule [c],suppurative papule [c],fever [n],multiple papules along lymphatic channels [p],contact with flowers [c],contact with thorns [c],contact with plants [c],positive sporothrix culture [d],painless erythematous nodule [c],suppurative nodule [c],draining papule [c],draining nodule [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B42,Sporotrichosis - pulmonary,infant,child,adult,elderly,male,female,mozambique,africa,asia,single upper lobe cavitary lesion on CXR [e],cough [c],fever [c],upper lobe cavitary lesions on CXR [e],contact with flowers [c],contact with thorns [c],contact with plants [c],positive sporothrix culture [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B42,Sporotrichosis - osteoarticular,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [r],tenosynovitis of wrist [p],tenosynovitis of ankle [p],single joint edema [c],single joint erythema [c],single joint tenderness [c],contact with flowers [c],contact with thorns [c],contact with plants [c],positive sporothrix culture [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
